"date","vaccine_series_completed_percent_population","zip_code"
2021-02-20,0.067,"60646"
2021-03-08,0.132,"60646"
2021-05-05,0.433,"60646"
2021-02-03,0.025,"60646"
2021-01-08,0.005,"60646"
2021-02-18,0.057,"60646"
2021-03-16,0.182,"60646"
2020-12-15,0,"60646"
2021-03-07,0.128,"60646"
2021-03-02,0.107,"60646"
2021-03-26,0.218,"60646"
2021-01-11,0.008,"60646"
2021-05-09,0.447,"60646"
2021-04-22,0.374,"60646"
2021-05-17,0.476,"60646"
2021-03-27,0.221,"60646"
2021-03-01,0.103,"60646"
2021-04-11,0.3,"60646"
2021-01-02,0,"60646"
2021-03-12,0.167,"60646"
2021-02-28,0.099,"60646"
2021-05-14,0.467,"60646"
2020-12-31,0,"60646"
2021-05-06,0.437,"60646"
2021-04-15,0.329,"60646"
2021-04-05,0.26,"60646"
2021-02-06,0.029,"60646"
2020-12-25,0,"60646"
2021-04-03,0.253,"60646"
2020-12-16,0,"60646"
2021-04-13,0.315,"60646"
2020-12-28,0,"60646"
2021-05-24,0.497,"60646"
2021-02-07,0.029,"60646"
2021-05-07,0.443,"60646"
2021-05-25,0.499,"60646"
2021-01-22,0.015,"60646"
2021-02-05,0.028,"60646"
2020-12-23,0,"60646"
2021-05-18,0.479,"60646"
2021-02-15,0.046,"60646"
2021-03-11,0.16,"60646"
2020-12-26,0,"60646"
2021-01-31,0.021,"60646"
2021-03-22,0.201,"60646"
2020-12-18,0,"60646"
2021-02-22,0.073,"60646"
2021-01-07,0.002,"60646"
2021-01-24,0.016,"60646"
2021-04-08,0.283,"60646"
2021-01-05,0,"60646"
2021-03-19,0.194,"60646"
2021-03-09,0.138,"60646"
2021-03-03,0.113,"60646"
2021-01-23,0.016,"60646"
2020-12-29,0,"60646"
2021-04-23,0.379,"60646"
2021-03-06,0.127,"60646"
2021-01-14,0.011,"60646"
2021-05-10,0.449,"60646"
2021-04-27,0.396,"60646"
2021-04-24,0.382,"60646"
2021-03-21,0.199,"60646"
2021-04-20,0.362,"60646"
2021-02-09,0.032,"60646"
2021-01-12,0.009,"60646"
2021-03-15,0.177,"60646"
2020-12-30,0,"60646"
2021-02-01,0.022,"60646"
2021-05-04,0.428,"60646"
2021-01-01,0,"60646"
2021-04-06,0.267,"60646"
2021-02-02,0.023,"60646"
2021-04-09,0.291,"60646"
2021-02-10,0.037,"60646"
2021-01-10,0.006,"60646"
2021-01-27,0.019,"60646"
2021-05-13,0.463,"60646"
2021-05-03,0.423,"60646"
2021-03-30,0.231,"60646"
2021-04-21,0.368,"60646"
2021-05-01,0.417,"60646"
2021-04-19,0.351,"60646"
2021-03-25,0.211,"60646"
2021-02-23,0.077,"60646"
2021-05-08,0.446,"60646"
2021-03-29,0.225,"60646"
2021-04-25,0.384,"60646"
2021-04-14,0.257,"60647"
2021-02-19,0.05,"60647"
2021-01-27,0.017,"60647"
2021-04-07,0.203,"60647"
2021-04-27,0.358,"60647"
2021-04-13,0.25,"60647"
2021-01-24,0.015,"60647"
2021-05-23,0.488,"60647"
2021-04-09,0.222,"60647"
2021-04-25,0.338,"60647"
2021-02-16,0.042,"60647"
2021-01-31,0.02,"60647"
2021-04-01,0.166,"60647"
2021-03-15,0.113,"60647"
2021-02-28,0.07,"60647"
2021-04-18,0.283,"60647"
2021-04-15,0.265,"60647"
2021-05-22,0.487,"60647"
2021-04-10,0.229,"60647"
2021-03-17,0.119,"60647"
2020-12-18,0,"60647"
2021-01-26,0.017,"60647"
2021-02-04,0.024,"60647"
2021-02-25,0.063,"60647"
2021-04-20,0.303,"60647"
2021-05-15,0.464,"60647"
2021-02-13,0.04,"60647"
2021-02-08,0.027,"60647"
2021-02-06,0.026,"60647"
2021-04-12,0.241,"60647"
2021-05-25,0.494,"60647"
2021-03-11,0.1,"60647"
2021-02-07,0.026,"60647"
2021-03-05,0.084,"60647"
2021-05-11,0.441,"60647"
2021-02-21,0.052,"60647"
2021-03-27,0.147,"60647"
2021-02-09,0.028,"60647"
2021-01-03,0,"60647"
2021-02-03,0.022,"60647"
2021-03-21,0.128,"60647"
2021-01-05,0,"60647"
2021-05-10,0.434,"60647"
2021-01-16,0.011,"60647"
2020-12-28,0,"60647"
2021-03-03,0.078,"60647"
2021-01-01,0,"60647"
2021-03-10,0.096,"60647"
2021-01-12,0.009,"60647"
2021-05-13,0.453,"60647"
2021-04-08,0.212,"60647"
2021-03-06,0.087,"60647"
2020-12-24,0,"60647"
2021-03-04,0.081,"60647"
2021-01-25,0.016,"60647"
2021-03-01,0.072,"60647"
2021-05-20,0.481,"60647"
2021-05-17,0.471,"60647"
2021-01-18,0.012,"60647"
2021-02-10,0.032,"60647"
2021-01-10,0.007,"60647"
2021-05-08,0.429,"60647"
2021-03-28,0.149,"60647"
2021-05-07,0.423,"60647"
2021-04-04,0.18,"60647"
2021-05-05,0.41,"60647"
2021-01-20,0.014,"60647"
2021-02-18,0.047,"60647"
2021-03-24,0.135,"60647"
2021-02-20,0.051,"60647"
2021-03-31,0.161,"60647"
2021-03-07,0.087,"60647"
2020-12-19,0,"60647"
2021-02-27,0.069,"60647"
2021-03-13,0.109,"60647"
2021-01-19,0.013,"60647"
2021-01-22,0.015,"60647"
2021-03-26,0.144,"60647"
2021-02-11,0.037,"60647"
2020-12-22,0,"60647"
2021-02-14,0.04,"60647"
2021-03-12,0.105,"60647"
2021-01-06,0.001,"60647"
2021-03-14,0.11,"60647"
2021-01-17,0.011,"60647"
2021-04-22,0.32,"60647"
2021-04-24,0.336,"60647"
2021-01-07,0.002,"60647"
2021-04-21,0.31,"60647"
2020-12-26,0,"60647"
2020-12-15,0,"60647"
2021-04-29,0.373,"60647"
2021-03-16,0.116,"60647"
2021-04-26,0.347,"60647"
2021-03-29,0.151,"60647"
2021-05-21,0.484,"60647"
2021-01-08,0.005,"60647"
2021-01-14,0.011,"60647"
2021-05-14,0.459,"60647"
2021-03-22,0.13,"60647"
2021-02-22,0.054,"60647"
2020-12-21,0,"60647"
2021-01-04,0,"60647"
2021-04-30,0.382,"60647"
2021-05-03,0.396,"60647"
2021-05-12,0.446,"60647"
2021-03-25,0.139,"60647"
2021-03-08,0.089,"60647"
2021-02-15,0.041,"60647"
2021-02-02,0.022,"60647"
2021-03-20,0.127,"60647"
2021-03-23,0.132,"60647"
2020-12-27,0,"60647"
2021-05-18,0.475,"60647"
2021-05-01,0.388,"60647"
2021-02-12,0.039,"60647"
2021-01-28,0.018,"60647"
2021-05-06,0.417,"60647"
2021-04-02,0.173,"60647"
2021-04-03,0.178,"60647"
2021-01-23,0.015,"60647"
2021-03-18,0.122,"60647"
2021-05-16,0.467,"60647"
2021-02-24,0.06,"60647"
2021-03-02,0.075,"60647"
2021-01-02,0,"60647"
2021-03-09,0.092,"60647"
2021-01-21,0.015,"60647"
2021-01-13,0.01,"60647"
2021-04-11,0.233,"60647"
2020-12-17,0,"60647"
2020-12-23,0,"60647"
2020-12-16,0,"60647"
2021-04-06,0.194,"60647"
2021-02-05,0.025,"60647"
2021-04-28,0.365,"60647"
2021-04-05,0.186,"60647"
2020-12-30,0,"60647"
2021-05-09,0.43,"60647"
2020-12-31,0,"60647"
2021-05-24,0.491,"60647"
2021-01-11,0.008,"60647"
2021-05-02,0.391,"60647"
2021-02-26,0.067,"60647"
2020-12-25,0,"60647"
2021-02-17,0.045,"60647"
2021-04-16,0.273,"60647"
2020-12-29,0,"60647"
2021-01-09,0.006,"60647"
2021-05-19,0.478,"60647"
2021-01-15,0.011,"60647"
2021-02-23,0.057,"60647"
2021-03-19,0.125,"60647"
2021-01-30,0.019,"60647"
2021-02-01,0.02,"60647"
2021-04-19,0.293,"60647"
2021-04-17,0.279,"60647"
2021-03-30,0.156,"60647"
2021-01-29,0.019,"60647"
2020-12-20,0,"60647"
2021-05-04,0.404,"60647"
2021-04-23,0.329,"60647"
2021-02-06,0.014,"60649"
2021-03-09,0.068,"60649"
2021-05-17,0.249,"60649"
2021-01-20,0.003,"60649"
2021-04-24,0.198,"60649"
2021-04-23,0.196,"60649"
2021-03-20,0.089,"60649"
2020-12-28,0,"60649"
2021-01-23,0.004,"60649"
2021-03-14,0.077,"60649"
2021-04-16,0.179,"60649"
2021-03-29,0.106,"60649"
2021-03-05,0.063,"60649"
2020-12-18,0,"60649"
2021-01-27,0.007,"60649"
2021-03-13,0.077,"60649"
2020-12-22,0,"60649"
2021-02-16,0.032,"60649"
2021-02-27,0.053,"60649"
2021-04-01,0.116,"60649"
2021-04-14,0.173,"60649"
2021-02-17,0.034,"60649"
2021-03-12,0.075,"60649"
2021-04-15,0.176,"60649"
2021-02-21,0.04,"60649"
2021-05-12,0.238,"60649"
2021-01-19,0.003,"60649"
2021-02-14,0.027,"60649"
2021-03-28,0.104,"60649"
2021-05-22,0.26,"60649"
2021-04-29,0.21,"60649"
2021-05-09,0.231,"60649"
2021-02-20,0.04,"60649"
2021-02-11,0.024,"60649"
2021-05-01,0.215,"60649"
2021-02-18,0.036,"60649"
2021-02-10,0.021,"60649"
2020-12-31,0,"60649"
2021-01-06,0,"60649"
2021-04-28,0.207,"60649"
2021-05-11,0.236,"60649"
2021-02-09,0.018,"60649"
2021-02-08,0.016,"60649"
2021-04-17,0.182,"60649"
2021-01-07,0.001,"60649"
2021-01-08,0.001,"60649"
2021-01-16,0.002,"60649"
2021-01-25,0.005,"60649"
2021-05-21,0.258,"60649"
2021-05-04,0.219,"60649"
2021-03-22,0.091,"60649"
2020-12-17,0,"60649"
2021-01-09,0.001,"60649"
2021-03-23,0.093,"60649"
2021-04-19,0.186,"60649"
2021-03-07,0.065,"60649"
2021-02-07,0.014,"60649"
2020-12-30,0,"60649"
2021-02-23,0.045,"60649"
2021-01-01,0,"60649"
2021-05-24,0.262,"60649"
2021-01-31,0.008,"60649"
2020-12-25,0,"60649"
2020-12-24,0,"60649"
2021-05-06,0.225,"60649"
2021-03-17,0.083,"60649"
2021-05-23,0.26,"60649"
2021-02-15,0.028,"60649"
2021-02-28,0.053,"60649"
2021-04-12,0.167,"60649"
2021-01-22,0.004,"60649"
2021-04-20,0.189,"60649"
2021-05-02,0.215,"60649"
2021-04-13,0.17,"60649"
2021-03-04,0.061,"60649"
2020-12-29,0,"60649"
2021-02-26,0.052,"60649"
2021-03-18,0.086,"60649"
2021-01-29,0.008,"60649"
2021-03-08,0.067,"60649"
2021-03-15,0.079,"60649"
2021-03-10,0.07,"60649"
2020-12-27,0,"60649"
2021-04-10,0.16,"60649"
2021-01-21,0.004,"60649"
2021-01-15,0.002,"60649"
2020-12-19,0,"60649"
2021-02-25,0.049,"60649"
2021-01-10,0.001,"60649"
2021-05-07,0.228,"60649"
2021-04-22,0.193,"60649"
2021-05-15,0.246,"60649"
2021-05-25,0.263,"60649"
2021-04-21,0.191,"60649"
2021-01-18,0.003,"60649"
2021-03-01,0.055,"60649"
2021-03-21,0.09,"60649"
2021-01-17,0.002,"60649"
2020-12-26,0,"60649"
2021-02-12,0.026,"60649"
2021-04-27,0.204,"60649"
2021-05-18,0.251,"60649"
2021-01-30,0.008,"60649"
2021-02-05,0.013,"60649"
2021-04-04,0.127,"60649"
2021-04-30,0.212,"60649"
2021-02-04,0.011,"60649"
2021-01-26,0.007,"60649"
2021-01-28,0.008,"60649"
2021-03-16,0.082,"60649"
2021-02-13,0.027,"60649"
2021-02-22,0.042,"60649"
2021-05-13,0.241,"60649"
2021-02-01,0.008,"60649"
2021-05-20,0.256,"60649"
2021-04-11,0.162,"60649"
2021-05-10,0.234,"60649"
2021-01-05,0,"60649"
2021-03-31,0.112,"60649"
2021-01-13,0.002,"60649"
2020-12-15,0,"60649"
2020-12-23,0,"60649"
2021-04-26,0.201,"60649"
2021-05-05,0.222,"60649"
2021-03-11,0.072,"60649"
2021-03-27,0.104,"60649"
2021-04-09,0.156,"60649"
2021-04-07,0.145,"60649"
2021-01-14,0.002,"60649"
2021-02-24,0.046,"60649"
2021-04-02,0.121,"60649"
2021-01-03,0,"60649"
2021-01-02,0,"60649"
2021-03-19,0.088,"60649"
2021-03-25,0.098,"60649"
2021-01-11,0.001,"60649"
2021-03-24,0.095,"60649"
2021-05-16,0.247,"60649"
2021-05-03,0.217,"60649"
2021-03-02,0.056,"60649"
2021-05-08,0.23,"60649"
2021-02-03,0.01,"60649"
2021-03-26,0.101,"60649"
2021-03-30,0.108,"60649"
2021-01-24,0.004,"60649"
2021-02-19,0.039,"60649"
2021-03-06,0.064,"60649"
2021-01-04,0,"60649"
2021-04-08,0.151,"60649"
2021-04-18,0.183,"60649"
2020-12-16,0,"60649"
2021-05-14,0.244,"60649"
2021-02-02,0.009,"60649"
2021-01-12,0.002,"60649"
2021-03-03,0.059,"60649"
2020-12-21,0,"60649"
2021-04-06,0.138,"60649"
2021-05-19,0.253,"60649"
2021-04-03,0.125,"60649"
2021-04-05,0.133,"60649"
2021-04-25,0.198,"60649"
2020-12-20,0,"60649"
2021-04-09,0.158,"60651"
2020-12-28,0,"60651"
2021-03-04,0.042,"60651"
2021-03-30,0.099,"60651"
2021-02-12,0.013,"60651"
2021-02-06,0.008,"60651"
2021-01-09,0.001,"60651"
2021-02-02,0.006,"60651"
2020-12-16,0,"60651"
2021-04-05,0.13,"60651"
2021-05-08,0.282,"60651"
2021-01-21,0.003,"60651"
2021-04-19,0.216,"60651"
2021-01-24,0.003,"60651"
2021-03-27,0.092,"60651"
2021-02-26,0.03,"60651"
2021-05-22,0.321,"60651"
2021-03-23,0.08,"60651"
2021-01-25,0.004,"60651"
2021-03-15,0.066,"60651"
2021-01-30,0.005,"60651"
2021-01-23,0.003,"60651"
2021-04-22,0.224,"60651"
2021-04-02,0.111,"60651"
2021-05-14,0.299,"60651"
2021-02-03,0.007,"60651"
2021-01-13,0.002,"60651"
2021-01-11,0.001,"60651"
2021-03-26,0.089,"60651"
2021-02-18,0.018,"60651"
2021-04-07,0.142,"60651"
2021-02-21,0.02,"60651"
2021-04-16,0.2,"60651"
2021-02-01,0.005,"60651"
2021-04-20,0.219,"60651"
2021-05-24,0.323,"60651"
2021-04-08,0.149,"60651"
2021-04-28,0.244,"60651"
2021-02-28,0.031,"60651"
2021-03-25,0.085,"60651"
2021-02-22,0.021,"60651"
2021-04-24,0.232,"60651"
2021-03-05,0.044,"60651"
2021-01-31,0.005,"60651"
2021-05-01,0.258,"60651"
2020-12-19,0,"60651"
2020-12-21,0,"60651"
2021-02-14,0.014,"60651"
2020-12-29,0,"60651"
2021-04-18,0.212,"60651"
2020-12-30,0,"60651"
2021-02-09,0.009,"60651"
2021-03-28,0.093,"60651"
2021-01-05,0,"60651"
2021-03-21,0.077,"60651"
2021-03-19,0.075,"60651"
2021-05-03,0.262,"60651"
2021-03-10,0.055,"60651"
2020-12-24,0,"60651"
2021-02-10,0.01,"60651"
2021-01-19,0.002,"60651"
2021-03-29,0.095,"60651"
2021-03-08,0.05,"60651"
2021-03-01,0.033,"60651"
2021-05-06,0.272,"60651"
2021-01-26,0.004,"60651"
2020-12-17,0,"60651"
2021-01-01,0,"60651"
2021-02-08,0.009,"60651"
2021-05-07,0.275,"60651"
2021-02-19,0.019,"60651"
2021-01-16,0.002,"60651"
2020-12-15,0,"60651"
2021-03-14,0.064,"60651"
2021-04-10,0.164,"60651"
2021-01-15,0.002,"60651"
2021-02-07,0.008,"60651"
2021-01-03,0,"60651"
2021-05-21,0.318,"60651"
2021-02-23,0.023,"60651"
2021-03-11,0.057,"60651"
2021-05-09,0.282,"60651"
2021-01-27,0.004,"60651"
2021-05-10,0.284,"60651"
2021-04-17,0.205,"60651"
2020-12-22,0,"60651"
2021-05-23,0.321,"60651"
2021-03-18,0.072,"60651"
2021-03-12,0.061,"60651"
2021-02-13,0.014,"60651"
2020-12-23,0,"60651"
2021-02-17,0.016,"60651"
2021-01-29,0.005,"60651"
2020-12-20,0,"60651"
2021-04-27,0.24,"60651"
2021-01-28,0.005,"60651"
2021-02-15,0.014,"60651"
2021-05-25,0.325,"60651"
2021-05-11,0.288,"60651"
2021-05-17,0.307,"60651"
2021-01-20,0.003,"60651"
2020-12-31,0,"60651"
2021-04-30,0.252,"60651"
2021-04-11,0.173,"60651"
2021-05-12,0.291,"60651"
2021-04-06,0.136,"60651"
2021-04-15,0.193,"60651"
2021-02-11,0.012,"60651"
2021-05-16,0.304,"60651"
2021-05-13,0.295,"60651"
2021-02-27,0.031,"60651"
2021-04-23,0.228,"60651"
2021-04-21,0.221,"60651"
2021-01-08,0.001,"60651"
2021-03-20,0.076,"60651"
2021-05-20,0.315,"60651"
2021-04-13,0.183,"60651"
2020-12-25,0,"60651"
2021-03-06,0.046,"60651"
2021-04-01,0.106,"60651"
2021-05-19,0.313,"60651"
2021-03-07,0.048,"60651"
2021-05-05,0.268,"60651"
2021-04-03,0.116,"60651"
2021-04-25,0.233,"60651"
2021-03-09,0.052,"60651"
2021-03-16,0.068,"60651"
2021-01-22,0.003,"60651"
2021-03-24,0.082,"60651"
2021-05-04,0.266,"60651"
2021-03-22,0.078,"60651"
2020-12-26,0,"60651"
2021-02-04,0.007,"60651"
2021-04-29,0.248,"60651"
2021-01-06,0,"60651"
2021-01-18,0.002,"60651"
2021-03-03,0.039,"60651"
2021-01-10,0.001,"60651"
2021-02-20,0.02,"60651"
2021-04-14,0.187,"60651"
2021-04-04,0.124,"60651"
2021-01-04,0,"60651"
2021-01-12,0.001,"60651"
2021-03-13,0.063,"60651"
2021-03-31,0.102,"60651"
2021-04-12,0.179,"60651"
2020-12-27,0,"60651"
2021-01-14,0.002,"60651"
2021-02-05,0.008,"60651"
2021-03-17,0.069,"60651"
2021-01-02,0,"60651"
2021-05-18,0.31,"60651"
2021-03-02,0.037,"60651"
2021-02-24,0.025,"60651"
2021-02-25,0.027,"60651"
2021-01-17,0.002,"60651"
2021-04-26,0.236,"60651"
2021-02-16,0.015,"60651"
2020-12-18,0,"60651"
2021-05-15,0.303,"60651"
2021-01-07,0,"60651"
2021-05-02,0.259,"60651"
2021-04-19,0.261,"60652"
2021-01-07,0.001,"60652"
2021-05-01,0.313,"60652"
2021-04-16,0.246,"60652"
2021-02-15,0.021,"60652"
2020-12-21,0,"60652"
2021-02-08,0.015,"60652"
2021-03-03,0.054,"60652"
2021-05-18,0.37,"60652"
2021-02-26,0.043,"60652"
2021-03-28,0.125,"60652"
2021-01-30,0.011,"60652"
2021-01-31,0.011,"60652"
2021-04-17,0.252,"60652"
2021-04-25,0.285,"60652"
2021-03-09,0.069,"60652"
2021-05-24,0.385,"60652"
2021-01-15,0.003,"60652"
2021-04-05,0.17,"60652"
2021-02-13,0.02,"60652"
2021-03-06,0.062,"60652"
2021-02-23,0.033,"60652"
2021-05-07,0.336,"60652"
2021-04-18,0.257,"60652"
2021-01-23,0.006,"60652"
2021-05-22,0.382,"60652"
2020-12-20,0,"60652"
2021-04-09,0.206,"60652"
2020-12-25,0,"60652"
2021-03-30,0.131,"60652"
2021-05-08,0.339,"60652"
2021-03-18,0.096,"60652"
2021-03-24,0.111,"60652"
2021-05-23,0.383,"60652"
2020-12-15,0,"60652"
2021-01-27,0.009,"60652"
2021-01-28,0.01,"60652"
2021-01-05,0,"60652"
2020-12-31,0,"60652"
2021-03-23,0.108,"60652"
2021-04-12,0.224,"60652"
2021-05-09,0.34,"60652"
2021-02-06,0.015,"60652"
2021-04-14,0.233,"60652"
2021-05-21,0.379,"60652"
2021-01-26,0.009,"60652"
2021-01-10,0.002,"60652"
2021-01-06,0,"60652"
2021-05-19,0.373,"60652"
2021-03-07,0.063,"60652"
2021-04-02,0.148,"60652"
2021-02-03,0.013,"60652"
2021-01-18,0.004,"60652"
2021-02-17,0.023,"60652"
2021-05-25,0.387,"60652"
2021-02-02,0.012,"60652"
2021-04-20,0.265,"60652"
2021-02-12,0.019,"60652"
2021-05-20,0.376,"60652"
2021-03-26,0.12,"60652"
2020-12-18,0,"60652"
2021-03-27,0.124,"60652"
2020-12-26,0,"60652"
2021-04-23,0.28,"60652"
2021-04-07,0.189,"60652"
2021-05-15,0.363,"60652"
2021-04-28,0.3,"60652"
2021-02-01,0.011,"60652"
2021-03-16,0.09,"60652"
2021-05-11,0.348,"60652"
2021-02-20,0.028,"60652"
2020-12-17,0,"60652"
2021-03-11,0.076,"60652"
2021-04-27,0.293,"60652"
2021-02-14,0.02,"60652"
2020-12-19,0,"60652"
2021-01-03,0,"60652"
2021-01-04,0,"60652"
2021-01-29,0.011,"60652"
2021-02-04,0.014,"60652"
2021-05-06,0.331,"60652"
2021-01-13,0.003,"60652"
2021-02-10,0.017,"60652"
2021-05-02,0.315,"60652"
2020-12-24,0,"60652"
2021-03-13,0.084,"60652"
2021-01-22,0.006,"60652"
2021-01-19,0.004,"60652"
2021-03-04,0.056,"60652"
2021-02-07,0.015,"60652"
2021-01-09,0.001,"60652"
2021-02-16,0.021,"60652"
2021-04-15,0.24,"60652"
2021-03-21,0.103,"60652"
2020-12-30,0,"60652"
2021-04-22,0.274,"60652"
2021-01-08,0.001,"60652"
2021-04-29,0.305,"60652"
2021-03-14,0.085,"60652"
2021-05-16,0.364,"60652"
2021-02-11,0.018,"60652"
2021-05-10,0.343,"60652"
2021-04-06,0.179,"60652"
2020-12-29,0,"60652"
2021-02-09,0.016,"60652"
2021-04-01,0.142,"60652"
2021-01-01,0,"60652"
2021-04-03,0.156,"60652"
2021-04-13,0.229,"60652"
2021-05-04,0.322,"60652"
2021-05-13,0.355,"60652"
2021-01-21,0.005,"60652"
2021-03-15,0.087,"60652"
2021-02-19,0.027,"60652"
2020-12-22,0,"60652"
2021-03-08,0.066,"60652"
2021-03-19,0.099,"60652"
2021-01-25,0.008,"60652"
2021-03-17,0.093,"60652"
2021-03-01,0.048,"60652"
2021-04-11,0.218,"60652"
2020-12-27,0,"60652"
2021-05-14,0.359,"60652"
2021-04-30,0.309,"60652"
2021-04-08,0.198,"60652"
2021-01-20,0.005,"60652"
2021-02-18,0.025,"60652"
2021-02-22,0.03,"60652"
2021-03-10,0.072,"60652"
2021-04-10,0.213,"60652"
2021-01-11,0.002,"60652"
2021-05-17,0.367,"60652"
2020-12-16,0,"60652"
2021-02-28,0.045,"60652"
2021-01-17,0.004,"60652"
2021-03-20,0.102,"60652"
2021-02-05,0.015,"60652"
2021-05-05,0.326,"60652"
2021-02-25,0.039,"60652"
2021-03-22,0.105,"60652"
2021-04-21,0.269,"60652"
2021-05-12,0.351,"60652"
2021-03-05,0.06,"60652"
2021-01-16,0.003,"60652"
2020-12-23,0,"60652"
2021-04-26,0.289,"60652"
2021-03-02,0.05,"60652"
2021-03-29,0.127,"60652"
2020-12-28,0,"60652"
2021-02-24,0.036,"60652"
2021-03-31,0.136,"60652"
2021-03-25,0.115,"60652"
2021-01-02,0,"60652"
2021-05-03,0.318,"60652"
2021-01-14,0.003,"60652"
2021-01-12,0.003,"60652"
2021-02-27,0.045,"60652"
2021-02-21,0.028,"60652"
2021-01-24,0.006,"60652"
2021-04-24,0.283,"60652"
2021-03-12,0.08,"60652"
2021-04-04,0.162,"60652"
2021-02-04,0.016,"60653"
2021-03-18,0.1,"60653"
2021-03-28,0.124,"60653"
2021-02-02,0.014,"60653"
2021-01-30,0.013,"60653"
2021-01-26,0.011,"60653"
2021-04-16,0.218,"60653"
2021-03-17,0.098,"60653"
2021-03-26,0.116,"60653"
2021-04-28,0.251,"60653"
2021-01-14,0.005,"60653"
2021-05-01,0.26,"60653"
2020-12-30,0,"60653"
2021-03-11,0.086,"60653"
2021-04-05,0.156,"60653"
2021-01-15,0.005,"60653"
2021-02-27,0.059,"60653"
2021-02-23,0.048,"60653"
2021-02-20,0.043,"60653"
2021-05-20,0.306,"60653"
2021-01-24,0.008,"60653"
2021-02-03,0.015,"60653"
2021-05-04,0.267,"60653"
2021-05-21,0.308,"60653"
2021-03-03,0.067,"60653"
2020-12-23,0,"60653"
2021-04-04,0.149,"60653"
2021-04-13,0.204,"60653"
2021-04-25,0.242,"60653"
2021-02-15,0.031,"60653"
2021-05-09,0.279,"60653"
2021-01-12,0.004,"60653"
2021-02-16,0.033,"60653"
2020-12-21,0,"60653"
2021-02-17,0.035,"60653"
2020-12-26,0,"60653"
2020-12-24,0,"60653"
2021-02-07,0.019,"60653"
2021-05-13,0.29,"60653"
2021-03-19,0.102,"60653"
2021-05-11,0.285,"60653"
2021-05-07,0.276,"60653"
2021-02-01,0.013,"60653"
2021-04-10,0.19,"60653"
2020-12-16,0,"60653"
2021-02-05,0.017,"60653"
2021-03-08,0.078,"60653"
2020-12-20,0,"60653"
2021-05-25,0.313,"60653"
2021-01-20,0.007,"60653"
2021-04-12,0.199,"60653"
2021-03-15,0.094,"60653"
2021-01-28,0.012,"60653"
2020-12-28,0,"60653"
2021-01-27,0.012,"60653"
2021-04-08,0.178,"60653"
2021-03-02,0.064,"60653"
2021-02-22,0.045,"60653"
2021-05-22,0.309,"60653"
2021-03-05,0.073,"60653"
2021-05-02,0.261,"60653"
2021-03-12,0.088,"60653"
2021-03-14,0.092,"60653"
2021-04-30,0.257,"60653"
2021-02-11,0.026,"60653"
2021-03-29,0.127,"60653"
2021-01-05,0,"60653"
2021-02-14,0.03,"60653"
2021-02-06,0.019,"60653"
2021-04-18,0.224,"60653"
2021-01-13,0.004,"60653"
2021-04-20,0.231,"60653"
2021-03-10,0.082,"60653"
2021-02-19,0.042,"60653"
2021-02-13,0.03,"60653"
2021-02-25,0.053,"60653"
2021-05-06,0.273,"60653"
2021-05-14,0.293,"60653"
2020-12-19,0,"60653"
2020-12-15,0,"60653"
2021-01-23,0.008,"60653"
2021-02-10,0.022,"60653"
2021-03-24,0.11,"60653"
2021-04-23,0.24,"60653"
2021-04-17,0.222,"60653"
2021-04-11,0.193,"60653"
2020-12-22,0,"60653"
2021-03-21,0.105,"60653"
2021-03-23,0.109,"60653"
2021-05-12,0.287,"60653"
2021-01-16,0.005,"60653"
2021-01-29,0.013,"60653"
2021-05-03,0.264,"60653"
2021-05-24,0.312,"60653"
2021-03-27,0.124,"60653"
2021-05-16,0.296,"60653"
2021-02-26,0.057,"60653"
2021-04-14,0.208,"60653"
2021-04-26,0.245,"60653"
2021-05-17,0.298,"60653"
2021-02-24,0.05,"60653"
2021-02-09,0.021,"60653"
2021-03-04,0.07,"60653"
2021-01-02,0,"60653"
2020-12-29,0,"60653"
2021-02-18,0.038,"60653"
2021-04-21,0.233,"60653"
2021-02-12,0.029,"60653"
2021-05-10,0.282,"60653"
2021-04-01,0.137,"60653"
2021-01-01,0,"60653"
2021-04-03,0.144,"60653"
2021-04-02,0.141,"60653"
2021-03-13,0.092,"60653"
2021-03-30,0.13,"60653"
2021-01-31,0.013,"60653"
2021-03-09,0.08,"60653"
2021-02-21,0.043,"60653"
2021-03-31,0.133,"60653"
2021-01-08,0.002,"60653"
2021-03-16,0.096,"60653"
2021-01-04,0,"60653"
2021-03-06,0.075,"60653"
2021-03-22,0.107,"60653"
2021-05-18,0.302,"60653"
2021-04-07,0.171,"60653"
2021-04-06,0.164,"60653"
2021-04-19,0.228,"60653"
2021-04-24,0.242,"60653"
2021-03-01,0.061,"60653"
2021-05-08,0.279,"60653"
2021-04-09,0.185,"60653"
2021-05-15,0.295,"60653"
2021-01-19,0.006,"60653"
2021-04-22,0.236,"60653"
2021-01-10,0.002,"60653"
2020-12-18,0,"60653"
2021-03-25,0.113,"60653"
2021-01-17,0.005,"60653"
2021-01-07,0.001,"60653"
2021-03-07,0.076,"60653"
2021-04-29,0.254,"60653"
2021-02-08,0.02,"60653"
2021-01-09,0.002,"60653"
2021-05-23,0.31,"60653"
2021-04-27,0.248,"60653"
2021-04-15,0.213,"60653"
2020-12-27,0,"60653"
2020-12-31,0,"60653"
2021-01-11,0.003,"60653"
2021-01-25,0.008,"60653"
2021-01-06,0,"60653"
2021-01-03,0,"60653"
